image_id,type,condition,method,ground_truth,extracted_text,processing_time,cer,wer
printed_041_normal,printed,normal,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks_,2.9396,0.0169,0.125
printed_041_normal,printed,normal,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4917,0.0,0.0
printed_041_rotated,printed,rotated,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3889,0.0,0.0
printed_041_rotated,printed,rotated,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,variasi bentuk yang lebih Tulisan tangan memiliki kompleks.,2.3733,0.6441,0.75
printed_041_rotated,printed,rotated,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.5651,0.0,0.0
printed_042_blur,printed,blur,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Telan tangan membihi | a oe bentuk + ang teh an an,0.4218,0.4576,1.25
printed_042_blur,printed,blur,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,,2.3492,1.0,1.0
printed_042_blur,printed,blur,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiid variad bentukyang ieba kompleks.,0.4503,0.1525,0.625
printed_042_dark,printed,dark,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3731,0.0,0.0
printed_042_dark,printed,dark,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebib kompleks _,2.5983,0.0508,0.375
printed_042_dark,printed,dark,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3893,0.0,0.0
printed_042_normal,printed,normal,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4151,0.0,0.0
printed_042_normal,printed,normal,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Iulisan tangan memiliki variasi bentuk yang lebih kompleks.,2.3594,0.0169,0.125
printed_042_normal,printed,normal,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.393,0.0,0.0
printed_042_rotated,printed,rotated,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,“Tulisan tangan memiliki v ariasi bentuk yang lebih kompleks.,0.3781,0.0339,0.375
printed_042_rotated,printed,rotated,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,yang lebih tangan memiliki variasi7 Iulisan kompleks_ bentuk,2.5654,0.5424,0.875
printed_042_rotated,printed,rotated,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks,0.5067,0.0169,0.125
printed_043_blur,printed,blur,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki \ artasi bentuk yang lebih,0.3594,0.2203,0.375
printed_043_blur,printed,blur,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Iulsed [ereebWwul Siua )alekbi Plac,2.6943,0.7458,1.0
printed_043_blur,printed,blur,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebib kompleks.,0.4086,0.0169,0.125
printed_043_dark,printed,dark,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki yariasi bentuk yang lebih kompleks.,0.4407,0.0169,0.125
printed_043_dark,printed,dark,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,2.5156,0.0,0.0
printed_043_dark,printed,dark,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4953,0.0,0.0
printed_043_normal,printed,normal,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.376,0.0,0.0
printed_043_normal,printed,normal,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Iulisan tangan memiliki variasi bentuk yang lebih kompleks.,2.5189,0.0169,0.125
printed_043_normal,printed,normal,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3296,0.0,0.0
printed_043_rotated,printed,rotated,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,“Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4275,0.0169,0.125
printed_043_rotated,printed,rotated,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,variasi bentuk yang lebih Tulisan tangan memiliki kompleks.,2.488,0.6441,0.75
printed_043_rotated,printed,rotated,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4519,0.0,0.0
printed_044_blur,printed,blur,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,kompleks.,0.329,0.8475,0.875
printed_044_blur,printed,blur,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisin Langan memihki vanasi bennk yang Iebih Kompleks,2.2746,0.1864,0.875
printed_044_blur,printed,blur,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3116,0.0,0.0
printed_044_dark,printed,dark,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.503,0.0,0.0
printed_044_dark,printed,dark,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks _,2.4357,0.0339,0.25
printed_044_dark,printed,dark,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4247,0.0,0.0
printed_044_normal,printed,normal,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3865,0.0,0.0
printed_044_normal,printed,normal,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks,2.3441,0.0169,0.125
printed_044_normal,printed,normal,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.5025,0.0,0.0
printed_044_rotated,printed,rotated,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4172,0.0,0.0
printed_044_rotated,printed,rotated,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,variasi bentuk yang lebih Tulisan tangan kompleks . memiliki,2.3634,0.7627,1.0
printed_044_rotated,printed,rotated,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.371,0.0,0.0
printed_045_blur,printed,blur,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4905,0.0,0.0
printed_045_blur,printed,blur,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,"rulican Cangen Perilaia 7ariaoiLeneukanglebin 1o5026o,",2.657,0.4407,1.0
printed_045_blur,printed,blur,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.5735,0.0,0.0
printed_045_dark,printed,dark,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4183,0.0,0.0
printed_045_dark,printed,dark,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks,2.5851,0.0169,0.125
printed_045_dark,printed,dark,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.5557,0.0,0.0
printed_045_normal,printed,normal,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3833,0.0,0.0
printed_045_normal,printed,normal,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk Yang lebih kompleks,2.5935,0.0339,0.25
printed_045_normal,printed,normal,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.5581,0.0,0.0
printed_045_rotated,printed,rotated,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,kompleks. iki variasi bent uk yang lebih,0.392,0.5085,0.75
printed_045_rotated,printed,rotated,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,bentuk Yang Tuli tangan kompleks lebih variasi liki memi san,2.6054,0.7627,1.125
printed_045_rotated,printed,rotated,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.612,0.0,0.0
printed_046_blur,printed,blur,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tuksan tangan memiliki variasi bentuk yang lebih,0.388,0.2034,0.25
printed_046_blur,printed,blur,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memili variau bentuk Vanglebih Lomoleks,2.6929,0.1525,0.625
printed_046_blur,printed,blur,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4038,0.0,0.0
printed_046_dark,printed,dark,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.427,0.0,0.0
printed_046_dark,printed,dark,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,2.5507,0.0,0.0
printed_046_dark,printed,dark,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tanganmemiliki variasi bentuk yang lebih kompleks.,0.3162,0.0169,0.25
printed_046_normal,printed,normal,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3646,0.0,0.0
printed_046_normal,printed,normal,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,2.4212,0.0,0.0
printed_046_normal,printed,normal,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4758,0.0,0.0
printed_046_rotated,printed,rotated,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4864,0.0,0.0
printed_046_rotated,printed,rotated,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,"bentuk ,lebih Tulisan tangan yang variasi memiliki kompleks.",2.7258,0.6102,0.75
printed_046_rotated,printed,rotated,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4039,0.0,0.0
printed_047_blur,printed,blur,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tatan tangan memb | a ee bentuk ang beth ea,0.4281,0.4576,1.0
printed_047_blur,printed,blur,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,,2.2033,1.0,1.0
printed_047_blur,printed,blur,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memid variad bentukyang leba kompleks.,0.3249,0.1525,0.625
printed_047_dark,printed,dark,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.38,0.0,0.0
printed_047_dark,printed,dark,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Iulisan tangan memiliki variasi bentuk yang lebib kompleks _,2.5952,0.0678,0.5
printed_047_dark,printed,dark,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3327,0.0,0.0
printed_047_normal,printed,normal,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4454,0.0,0.0
printed_047_normal,printed,normal,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Iulisan tangan memiliki variasi bentuk yang lebih kompleks.,2.5874,0.0169,0.125
printed_047_normal,printed,normal,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.2943,0.0,0.0
printed_047_rotated,printed,rotated,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,“Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4641,0.0169,0.125
printed_047_rotated,printed,rotated,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,rariasi bentuk yang lebih Tolisan tangan memiliki kompleks,2.5101,0.661,1.0
printed_047_rotated,printed,rotated,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3033,0.0,0.0
printed_048_blur,printed,blur,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3834,0.0,0.0
printed_048_blur,printed,blur,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tanoan memdk variasi bentuk yang lebih Komplers,2.6123,0.1356,0.375
printed_048_blur,printed,blur,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4428,0.0,0.0
printed_048_dark,printed,dark,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4761,0.0,0.0
printed_048_dark,printed,dark,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks-,2.454,0.0169,0.125
printed_048_dark,printed,dark,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3759,0.0,0.0
printed_048_normal,printed,normal,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3712,0.0,0.0
printed_048_normal,printed,normal,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks_,2.4449,0.0169,0.125
printed_048_normal,printed,normal,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3901,0.0,0.0
printed_048_rotated,printed,rotated,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4317,0.0,0.0
printed_048_rotated,printed,rotated,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,variasi bentuk yang lebih Tulisan tangan memiliki kompleks.,2.5619,0.6441,0.75
printed_048_rotated,printed,rotated,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3713,0.0,0.0
printed_049_blur,printed,blur,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,"Tekan tangan memmlk: use run ""ang inte ea",0.5051,0.5424,0.875
printed_049_blur,printed,blur,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,,2.2963,1.0,1.0
printed_049_blur,printed,blur,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tuliaa tangam memilic varias bennk yang iebd kompleks,0.4234,0.2034,0.875
printed_049_dark,printed,dark,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3736,0.0,0.0
printed_049_dark,printed,dark,EasyOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,2.4726,0.0,0.0
printed_049_dark,printed,dark,PaddleOCR,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.3284,0.0,0.0
printed_049_normal,printed,normal,Tesseract,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,Tulisan tangan memiliki variasi bentuk yang lebih kompleks.,0.4327,0.0,0.0
